num_jobs,service_time,eps,instance_number,OPT,preemptive,non-preemptive,pre-non-pre
20.0,2000.0,0.24,3.0,187264.9565148168,319.985758178198,1179.5345252851255,316.6829003612511
20.0,2000.0,0.24,4.0,170493.8279288952,81.99499633579399,768.7730860679585,90.61105230564137
20.0,2000.0,0.24,5.0,176827.20824538913,52.1884401878051,799.5849542575015,60.6964630431612
20.0,2000.0,0.25,1.0,191068.3630675397,210.19750692811797,7472.119562791427,191.12100910357552
20.0,2000.0,0.25,2.0,154975.62628639833,221.73550739229546,503.1050298164191,210.55503919525654
20.0,2000.0,0.25,3.0,176290.61312826278,404.5974857844704,221.95343311718898,407.2221901284356
20.0,2000.0,0.25,4.0,176811.89964574476,88.26928821048931,1482.9392959111135,84.65392186638199
20.0,2000.0,0.25,5.0,181961.75685026613,322.40559456316987,1045.4752904362977,358.3233843024936
20.0,2000.0,0.26,1.0,175100.92196592793,25.555084725783672,2333.0944338822155,72.12642511498416
20.0,2000.0,0.26,2.0,199022.19780639012,58.29797945494647,4673.377468451625,58.29797932927613
20.0,2000.0,0.26,3.0,150658.78562593876,87.57173629570751,1898.4081345073066,87.58750270234304
20.0,2000.0,0.26,4.0,166284.58470898212,96.35893325912184,315.94958324797335,124.64314901412581
20.0,2000.0,0.26,5.0,181913.9341492513,156.43514200250505,122.83342083540629,140.19051631758342
20.0,2000.0,0.27,1.0,174665.74788751113,67.93085115941358,6827.726344723897,73.73748447094113
20.0,2000.0,0.27,2.0,188135.44737514856,108.28905000473604,5035.535385560448,152.6775495519105
20.0,2000.0,0.27,3.0,178296.72711384032,331.6463197059056,625.0302691619727,309.9545923403639
20.0,2000.0,0.27,4.0,177005.16514697747,123.4590369228099,2136.900870704849,134.67779177069315
20.0,2000.0,0.27,5.0,159258.99850680135,53.89766348415287,4900.768277024763,53.897663496143636
20.0,2000.0,0.28,1.0,159500.16896035636,56.98951981554274,15.498299109516664,49.30596042092658
20.0,2000.0,0.28,2.0,168703.33767504632,283.4939037641161,950.9744853598822,287.23307709684013
20.0,2000.0,0.28,3.0,154462.46148217152,100.05745208711596,1463.162883152254,94.74808984421543
20.0,2000.0,0.28,4.0,173090.27725165492,51.04768330362276,534.2028171563579,62.55699121922952
20.0,2000.0,0.28,5.0,186471.1411969968,190.02818417496744,96.27891564549644,261.43346627717256
20.0,2000.0,0.29,1.0,167456.23319689734,141.67952037209758,347.5130302103644,137.79392171569634
20.0,2000.0,0.29,2.0,148025.02558688636,26.59799844166264,1450.4301386028528,20.339361030753935
20.0,2000.0,0.29,3.0,164556.7008468473,160.76567714632256,1.337048445333494,243.94186293394887
20.0,2000.0,0.29,4.0,197692.8980908636,243.9479411301436,11757.294099961788,299.84487292158883
20.0,2000.0,0.29,5.0,173546.6329328975,27.8185229030496,671.6286334809556,27.818522954243235
20.0,2000.0,0.3,1.0,177686.65030132793,215.90912629189552,2745.141576122813,197.0217637019232
20.0,2000.0,0.3,2.0,162559.12119280742,114.05383286497091,831.6723099771773,131.96918916748837
20.0,2000.0,0.3,3.0,183724.099105623,65.64036235021193,413.1953749753012,84.55448701558635
20.0,2000.0,0.3,4.0,191665.7265799713,27.89768691523932,214.46326097197013,29.49617160987691
20.0,2000.0,0.3,5.0,168046.76960573695,44.02678719750838,408.8774847407476,174.4129995706026
20.0,2000.0,0.31,1.0,162981.16624175597,102.00791873631529,710.0840640210954,80.6034295069694
20.0,2000.0,0.31,2.0,155093.03885301034,-8.17817635834217e-09,-2.9103830456733704e-11,-2.9103830456733704e-11
20.0,2000.0,0.31,3.0,195906.16010922886,149.21177607800928,836.8297313605144,163.18378225126068
20.0,2000.0,0.31,4.0,140338.61074780484,164.88468870136418,2400.6344958235572,224.67920438735746
20.0,2000.0,0.31,5.0,173569.78306347074,131.89648803602904,408.7214786359109,124.62500279032976
20.0,2000.0,0.32,1.0,189345.94737578035,108.33144440042088,858.2789823732455,148.3075827518187
20.0,2000.0,0.32,2.0,237558.7202857779,256.558588464075,517.586945741903,293.3363459818647
20.0,2000.0,0.32,3.0,153174.45663081153,89.81278141663643,4846.595830810198,199.9722488636617
20.0,2000.0,0.32,4.0,149715.68038326933,124.91306460273337,5387.172867278161,117.05021077714628
20.0,2000.0,0.32,5.0,136688.70316288347,57.70943499042187,7523.214675709051,53.31893605756341
20.0,2000.0,0.33,1.0,172842.68293359102,52.18433491958422,1407.8008791491739,53.80203911149875
20.0,2000.0,0.33,2.0,167424.03000286175,90.65857035448424,533.1056345908728,90.43315321975388
20.0,2000.0,0.33,3.0,189751.0384078948,17.746747393335678,167.3709881604882,206.10786186746554
20.0,2000.0,0.33,4.0,167435.9762214403,100.53308866993756,3327.8105314318377,192.91885585995624
20.0,2000.0,0.33,5.0,161947.59035589956,80.32248291335421,7768.285296113173,58.1579440808564
20.0,2000.0,0.34,1.0,170476.4854608027,396.1427640321781,106.97196303747478,396.14276409949525
20.0,2000.0,0.34,2.0,197464.5381831645,91.91844900007708,964.7761708481412,94.3230884221848
20.0,2000.0,0.34,3.0,164029.69618821054,48.21182920731371,2180.4105839283147,54.4287354881526
20.0,2000.0,0.34,4.0,144142.53665152204,117.97808747171077,4160.235447650921,141.73590384537238
20.0,2000.0,0.34,5.0,172094.19882927393,61.151944298442686,1636.7518330100863,62.767732378386434
20.0,2000.0,0.35000000000000003,1.0,163457.22737472213,101.49656016996596,1669.5539926454658,91.02334734739271
20.0,2000.0,0.35000000000000003,2.0,189112.38038602853,73.28091232758015,893.0889576592599,84.64506732128211
20.0,2000.0,0.35000000000000003,3.0,183140.52846543086,382.3066120478325,4224.684252366162,403.03870810510125
20.0,2000.0,0.35000000000000003,4.0,146739.2435157384,90.9617239299696,1587.0300913196695,83.49694301979615
20.0,2000.0,0.35000000000000003,5.0,150015.14271944447,7.3703635440033395,6554.653262049687,156.14355545016588
20.0,2000.0,0.36,1.0,131223.09212964898,58.097468567691976,42.43215402253554,67.49665734678274
20.0,2000.0,0.36,2.0,144904.73579587825,83.4911200532224,127.65133186161984,31.215271024062535
20.0,2000.0,0.36,3.0,188198.37319970425,35.44072118427721,1563.8710313054034,35.44072118110489
20.0,2000.0,0.36,4.0,180943.18371222305,259.85342695121653,8483.326869909915,169.68152082685262
20.0,2000.0,0.36,5.0,155412.67130401978,69.4280744237767,2727.6725352116628,55.30912415648345
20.0,2000.0,0.37,1.0,191005.43924919376,65.87458955435433,2374.6208201786208,61.33586713208933
20.0,2000.0,0.37,2.0,151409.7135711894,130.55245842240402,3892.7959529234804,207.6884760286776
20.0,2000.0,0.37,3.0,162341.38198825665,40.179689178214176,6729.48771968385,75.068768300378
20.0,2000.0,0.37,4.0,150506.6233623893,245.84002529125428,13331.20620849455,204.8337017952581
20.0,2000.0,0.37,5.0,166697.21118646508,107.41778560867529,6895.435641260963,65.29140737597481
20.0,2000.0,0.38,1.0,179856.34880593076,123.2414098357258,2058.5497194410127,113.67286376754056
20.0,2000.0,0.38,2.0,152248.39758736966,8.427048894867767,3391.352927397384,159.03578733763425
20.0,2000.0,0.38,3.0,167878.13109694305,108.55715762125328,2496.712299043051,168.74790989796747
20.0,2000.0,0.38,4.0,142754.8812655682,317.682660566672,2759.105237085605,290.13025677137193
20.0,2000.0,0.38,5.0,183539.13635911138,113.39534854333029,-5.820766091346741e-11,181.0999137315084
20.0,2000.0,0.39,1.0,179856.91539493867,95.46662617550464,3686.377004815528,72.26229988696286
20.0,2000.0,0.39,2.0,196539.58156530964,68.25359230750473,1239.1384778830686,68.25359243527055
20.0,2000.0,0.39,3.0,157610.129808901,258.8752191736712,2933.828021075809,216.81903221414538
20.0,2000.0,0.39,4.0,132285.81457992288,89.55505148091471,42.463302171963726,89.11679068469675
20.0,2000.0,0.39,5.0,199230.36484738693,402.99504251085455,1965.5861921708565,351.46668189158663
20.0,2000.0,0.4,1.0,146808.07861622286,71.77010279041133,11076.098768763535,115.24781459718359
20.0,2000.0,0.4,2.0,162778.3141933242,93.79060257598759,12753.306678401423,78.70076546981
20.0,2000.0,0.4,3.0,167734.09057610412,19.84750508586876,404.3942240086328,19.84750502576935
20.0,2000.0,0.4,4.0,134572.85501775437,36.713444921188064,366.5758911528973,39.740625686885316
20.0,2000.0,0.4,5.0,145251.98024141425,136.90425830561435,21.750252628145965,125.63846593609196
20.0,2000.0,0.41,1.0,111495.60955109996,73.88149353858898,5475.31282579666,76.19401876628399
20.0,2000.0,0.41,2.0,144370.58852987387,11.604767036245905,91.41467605539947,34.326811851293314
20.0,2000.0,0.41,3.0,141926.2569119018,65.93410238527575,918.5825509649294,103.85450779245001
20.0,2000.0,0.41,4.0,168356.6231539041,105.93491896628984,847.5418273673567,108.49815357616173
20.0,2000.0,0.41,5.0,165742.6783581998,0.0239423239545431,0.023942325817188248,0.023942325817188248
20.0,2000.0,0.42,1.0,115016.8435105158,57.18707482988248,104.21816256888269,57.18707475795236
20.0,2000.0,0.42,2.0,137520.1294889857,11.859748867573217,1033.06727467975,170.46422201787937
20.0,2000.0,0.42,3.0,203539.54839750065,24.221204840723658,170.533039416885,24.22120491880923
20.0,2000.0,0.42,4.0,196302.62829104406,215.2155394988949,460.9089765897079,221.0274422230141
20.0,2000.0,0.42,5.0,129585.05896492506,14.167904933419775,4614.827830410839,14.167904999339953
20.0,2000.0,0.43,1.0,180576.7237804308,213.30000678586654,13584.689308103552,218.59308968551343
20.0,2000.0,0.43,2.0,181966.00888084527,44.52872697077692,740.0070498236746,45.190767265390605
20.0,2000.0,0.43,3.0,139858.18034268686,21.730071217811197,3274.5776629938923,21.73007121818955
20.0,2000.0,0.43,4.0,186908.208550302,123.76922141580143,4667.2178103847555,232.31071689794769
20.0,2000.0,0.43,5.0,158720.5305913738,4.4010462234437,4.40104620528291,4.40104620528291
20.0,2000.0,0.44,1.0,146413.79037958645,38.52042214747053,5779.731313422526,32.2489838313486
20.0,2000.0,0.44,2.0,173132.05615762493,52.108846396266024,52.108846376038855,52.108846376038855
20.0,2000.0,0.44,3.0,137659.72341770798,73.89305922505446,1335.675753145886,73.89305913535645
20.0,2000.0,0.44,4.0,140226.50553803734,94.04235379127205,2943.068082975689,89.34649047246785
20.0,2000.0,0.44,5.0,120304.2866251566,134.96872641505615,101.03519250731917,127.69725484089577
20.0,2000.0,0.45,1.0,166330.6299284194,19.28098512146971,187.2701257204753,19.28098514326848
20.0,2000.0,0.45,2.0,168280.37201932073,64.40942388353871,186.0897257544275,177.95117504685192
20.0,2000.0,0.45,3.0,176754.02547975635,-5.800393410027027e-08,5.820766091346741e-11,5.820766091346741e-11
20.0,2000.0,0.45,4.0,157558.72440425918,60.674263363442144,1333.0417543672374,146.33547261540662
20.0,2000.0,0.45,5.0,116044.78337151207,27.24837366258725,149.6452210736461,27.24837365123676
20.0,2000.0,0.46,1.0,134810.88568641635,78.33813516327065,274.104103296384,509.6632366627746
20.0,2000.0,0.46,2.0,116983.74584713894,29.51487995919888,3091.5958082317666,39.91648909939977
20.0,2000.0,0.46,3.0,184635.77281041426,223.24209146239448,683.0927729773684,297.0714166527614
20.0,2000.0,0.46,4.0,121491.71064267615,57.65851475368254,5756.1690432204505,52.419082100808744
20.0,2000.0,0.46,5.0,144206.528631844,142.96480911105758,6419.9873617281555,180.54441463830884
20.0,2000.0,0.47,1.0,136787.702725455,89.56571997620632,5240.653811334574,81.28912696416955
20.0,2000.0,0.47,2.0,105442.43039573204,65.73568343477382,6722.850956802096,65.73568341623468
20.0,2000.0,0.47,3.0,139363.4132450746,60.61758408369497,4847.5382718607725,85.1865567926434
20.0,2000.0,0.47,4.0,162338.44322263618,85.05638007743983,3414.7750188775244,82.90208164724754
20.0,2000.0,0.47,5.0,142448.19784408645,84.2830695422017,5717.341905838024,106.96752267179545
20.0,2000.0,0.48,1.0,93739.3379574846,10.196202447579706,326.7135081127926,10.196202418912435
20.0,2000.0,0.48,2.0,164083.9263850042,29.72546325271833,887.6918039272133,29.72546328071621
20.0,2000.0,0.48,3.0,98796.94830278883,94.59375946977524,19.041873762616888,85.34759563417174
20.0,2000.0,0.48,4.0,97740.55391191524,59.912285766084096,432.2307519797323,127.4630522756488
20.0,2000.0,0.48,5.0,149142.13416776696,37.39057648033486,5246.90189813936,37.39057636598591
20.0,2000.0,0.49,1.0,197959.05688750654,22.3729951964051,10681.030895827687,22.37299523656839
20.0,2000.0,0.49,2.0,146768.18162746585,28.276800812047444,9935.001420361048,28.27680084094755
20.0,2000.0,0.49,3.0,128474.34215438805,26.870263466291362,2598.736795402016,227.71141641530255
20.0,2000.0,0.49,4.0,109616.89610001873,26.82829355155991,511.65400618266716,33.69245512549241
20.0,2000.0,0.49,5.0,140944.2602524028,79.13334886872327,69.66650312810089,95.20722889585886
20.0,2000.0,0.5,1.0,182331.9002382033,25.62034606668749,265.77145113563165,37.96345848523197
20.0,2000.0,0.5,2.0,183952.90512159184,111.28036886479822,612.0203649314644,174.44838762952713
20.0,2000.0,0.5,3.0,104167.01242258516,83.7728404731752,9825.638760616479,67.06659125747683
20.0,2000.0,0.5,4.0,122558.47221761974,69.00657513008628,1233.0660977900845,69.0065751392831
20.0,2000.0,0.5,5.0,149078.14060104196,16.721153646998573,6018.429437500017,16.721153738733847
