num_jobs,service_time,eps,instance_number,rep_number,OPT,preemptive,non-preemptive,pre-non-pre
5.0,20000.0,0.2,64.0,100.0,800.2092642444843,765.0046608399492,794.2403896006056,854.0728874624208
5.0,20000.0,0.2,65.0,100.0,624.0192990944512,611.575931980031,597.2202242371911,589.6734906078583
5.0,20000.0,0.2,66.0,100.0,552.7236269821095,623.3322709670202,588.1407477382028,561.7681742579189
5.0,20000.0,0.2,67.0,100.0,713.279451763502,697.858455471957,701.9869923501274,712.1656976601782
5.0,20000.0,0.2,68.0,100.0,780.5866056618083,710.2066430972876,836.4925649350173,832.5014898687726
5.0,20000.0,0.2,69.0,100.0,687.9848751242791,652.9932434097921,671.9658487337467,694.5065453885562
5.0,20000.0,0.2,70.0,100.0,771.1166848282859,740.5345197027773,777.0024142065863,770.2081307468968
5.0,20000.0,0.2,71.0,100.0,575.8349837509609,593.4470678846767,507.2496572695324,578.7510727195572
5.0,20000.0,0.2,72.0,100.0,788.3501153780542,739.1721190026037,804.2923740028763,753.018957473803
5.0,20000.0,0.2,73.0,100.0,623.9991209561946,609.5504537866028,681.8230331807223,601.7083161392683
5.0,20000.0,0.2,74.0,100.0,779.0960818835891,810.4181940646793,818.4641094316112,805.4067650553837
5.0,20000.0,0.2,75.0,100.0,726.5530423237642,706.0411689072766,797.8104120389877,740.638794302973
5.0,20000.0,0.2,76.0,100.0,758.279290343888,723.3696814221388,800.7787187670385,731.7345729785344
5.0,20000.0,0.2,77.0,100.0,733.7491754745018,714.3144124273626,695.4607771701326,730.2312627490029
5.0,20000.0,0.2,78.0,100.0,622.174900087995,655.2673968119724,638.3256090975585,628.3812570379504
5.0,20000.0,0.2,79.0,100.0,617.9404974686713,568.3946991651858,693.4689637816917,590.1474546124838
5.0,20000.0,0.2,80.0,100.0,691.1422557005783,637.3082726339842,710.7735893459677,683.378223329964
5.0,20000.0,0.2,81.0,100.0,579.395101416546,592.7833881145641,599.6278399433168,570.2696067549676
5.0,20000.0,0.2,82.0,100.0,645.0678568524772,692.7546424029449,698.7574704901344,609.1830512534972
5.0,20000.0,0.2,83.0,100.0,739.2860391653653,676.1583592259445,749.3672497895725,709.3224729841803
5.0,20000.0,0.2,84.0,100.0,655.6141494714617,655.501615976841,671.0136968275041,672.4918183849022
5.0,20000.0,0.2,85.0,100.0,570.2150518248022,588.9418004555813,606.9722667499769,498.9437140893983
5.0,20000.0,0.2,86.0,100.0,609.4660320855197,601.5681976387508,681.2458257788904,646.8143022300109
5.0,20000.0,0.2,87.0,100.0,663.6980177113477,652.766191589134,620.1800718277119,715.6408346312372
5.0,20000.0,0.2,88.0,100.0,558.3936310960404,564.1597386271346,594.214803217872,544.295205507005
5.0,20000.0,0.2,89.0,100.0,763.4594842372176,745.6357893864989,757.6525073814232,808.167218335723
5.0,20000.0,0.2,90.0,100.0,783.5244942799827,775.48975107975,816.6334501727151,808.6128989558156
5.0,20000.0,0.2,91.0,100.0,690.1251922781587,664.8725066169195,697.4821543961267,688.6550975591194
5.0,20000.0,0.2,92.0,100.0,690.082159358506,678.2079345198142,710.4473359731912,680.6610716584353
5.0,20000.0,0.2,93.0,100.0,727.4520172371506,709.4873291162493,742.055617492079,728.7111611115896
5.0,20000.0,0.2,94.0,100.0,596.0515532117809,556.0148030243948,620.4365937792637,595.3302967500404
5.0,20000.0,0.2,95.0,100.0,586.4932099306127,561.3517267294291,621.0592917118818,608.162674655247
5.0,20000.0,0.2,96.0,100.0,625.6850934709972,650.7064155498898,620.460620506264,592.1234860680213
5.0,20000.0,0.2,97.0,100.0,637.3782217721592,691.0810895299754,702.192292425236,682.3919755415617
5.0,20000.0,0.2,98.0,100.0,633.7406592020599,684.9719042742609,653.0696321318666,617.5133286786519
5.0,20000.0,0.2,99.0,100.0,680.6704323393748,707.1694117067276,715.9008093229143,692.5544181487624
5.0,20000.0,0.2,100.0,100.0,750.5435521034047,749.2085128296089,734.6659209931122,764.9183718815202
5.0,20000.0,0.30000000000000004,1.0,100.0,637.4081686397044,628.8466002576398,570.4754490285981,641.9054470722721
5.0,20000.0,0.30000000000000004,2.0,100.0,560.195660732699,514.0576532280426,593.0312313055709,570.4023202165682
5.0,20000.0,0.30000000000000004,3.0,100.0,664.7617329142547,671.7676718254223,732.1393423064516,731.8664573404383
5.0,20000.0,0.30000000000000004,4.0,100.0,764.9219843428131,745.3400185722487,863.0837546502762,725.3573415641333
5.0,20000.0,0.30000000000000004,5.0,100.0,803.0181768102342,819.2921831642572,818.0619821820677,830.4623752733403
5.0,20000.0,0.30000000000000004,6.0,100.0,446.38224343073546,431.76541908418716,439.37074235162765,461.51685394745385
5.0,20000.0,0.30000000000000004,7.0,100.0,536.4421607988992,556.761519797528,624.5931629199896,535.1487819921665
5.0,20000.0,0.30000000000000004,8.0,100.0,425.11180685244574,474.44827919373887,444.00505405625887,443.0345260151995
5.0,20000.0,0.30000000000000004,9.0,100.0,674.640708745056,675.7945584493613,636.6686216069917,691.5344842149665
5.0,20000.0,0.30000000000000004,10.0,100.0,788.9662649781244,798.5540348136667,810.7266846355444,791.2077462230965
5.0,20000.0,0.30000000000000004,11.0,100.0,747.5740496004053,754.8811386451863,765.1616674503232,803.8168760377463
5.0,20000.0,0.30000000000000004,12.0,100.0,511.8931013359186,505.55048905022005,494.51218234813683,503.69554813135255
5.0,20000.0,0.30000000000000004,13.0,100.0,590.5418000804813,635.9113462200935,652.5122492871234,543.308891660178
5.0,20000.0,0.30000000000000004,14.0,100.0,729.0218313014909,761.6856254042982,703.7679964512594,744.0721660704808
5.0,20000.0,0.30000000000000004,15.0,100.0,917.2767490271867,909.910389433904,911.9579397054518,909.948500770446
5.0,20000.0,0.30000000000000004,16.0,100.0,785.0709021472081,786.2432179752609,788.1825763590207,786.8648098444579
5.0,20000.0,0.30000000000000004,17.0,100.0,750.3076929897354,776.7223889613408,791.4422613397269,784.6240684862632
5.0,20000.0,0.30000000000000004,18.0,100.0,541.8394567099326,578.0058295147518,565.9155021537628,570.375643205478
5.0,20000.0,0.30000000000000004,19.0,100.0,633.3182200504283,683.5727227116703,600.5718496910325,592.9141017869406
5.0,20000.0,0.30000000000000004,20.0,100.0,794.9557138992,753.2627341718908,785.4921940671109,770.4641606238464
5.0,20000.0,0.30000000000000004,21.0,100.0,788.1754371229853,852.5938903502201,742.532804938487,815.9518668202403
5.0,20000.0,0.30000000000000004,22.0,100.0,487.8844593465045,479.43137308879705,553.7513924331565,528.0377914151368
5.0,20000.0,0.30000000000000004,23.0,100.0,481.5221108508136,465.07087465789283,537.2671673592454,459.4714999118737
5.0,20000.0,0.30000000000000004,24.0,100.0,771.3661864005362,800.8230920942192,864.7484558313788,818.9587179751413
5.0,20000.0,0.30000000000000004,25.0,100.0,502.1751876137165,485.99245107744485,528.6935552570468,472.5757615002546
5.0,20000.0,0.30000000000000004,26.0,100.0,607.8347229712538,567.3870575457274,648.9399683614033,676.9268866139297
5.0,20000.0,0.30000000000000004,27.0,100.0,481.76849493406763,483.4203795036409,501.8501916295066,494.1252946667978
5.0,20000.0,0.30000000000000004,28.0,100.0,606.3440443276725,681.9381228336766,616.8922617650278,654.1989497964937
5.0,20000.0,0.30000000000000004,29.0,100.0,554.1702351945704,502.99328966144407,554.6040668842097,516.4208649058586
5.0,20000.0,0.30000000000000004,30.0,100.0,499.8422333148522,515.1587942293685,554.2697379753254,499.3587766308993
5.0,20000.0,0.30000000000000004,31.0,100.0,595.8877834565842,641.130214156938,587.1765818979188,620.9709072724148
5.0,20000.0,0.30000000000000004,32.0,100.0,709.6896158023004,742.7544478929095,669.2996384224031,666.4749021291074
5.0,20000.0,0.30000000000000004,33.0,100.0,655.2147135665841,674.248247935916,690.9575692005371,628.7275750588988
5.0,20000.0,0.30000000000000004,34.0,100.0,722.3216170358355,768.5313164196533,755.5530643843038,755.8044607978177
5.0,20000.0,0.30000000000000004,35.0,100.0,738.0329965017893,722.7197598412143,827.3841657882033,740.7447678347133
5.0,20000.0,0.30000000000000004,36.0,100.0,648.6460768570587,687.118084837085,674.7251528544934,644.0147202346374
5.0,20000.0,0.30000000000000004,37.0,100.0,888.7460201073998,979.9627969137587,903.7823112426013,885.4643226135032
5.0,20000.0,0.30000000000000004,38.0,100.0,886.6298024729064,882.1797789530922,861.5711850004125,856.1053780127593
5.0,20000.0,0.30000000000000004,39.0,100.0,663.9256393052823,707.0317590613115,665.1449904719474,710.0762648632077
5.0,20000.0,0.30000000000000004,40.0,100.0,720.2068525790418,753.8029567571845,813.5952431486667,700.859174793704
5.0,20000.0,0.30000000000000004,41.0,100.0,601.6086806944235,614.839824629045,679.0408162285023,661.8435501755515
5.0,20000.0,0.30000000000000004,42.0,100.0,626.941009121166,622.6541496876747,668.1535215935397,645.2655986016132
5.0,20000.0,0.30000000000000004,43.0,100.0,460.7716377730213,464.4402384966297,475.9990475257948,490.26991007658296
5.0,20000.0,0.30000000000000004,44.0,100.0,722.7500792765182,738.0017015428184,810.4774586705937,746.1223549763977
5.0,20000.0,0.30000000000000004,45.0,100.0,675.075369965888,707.2670969651547,704.3129346026884,671.4595138998425
5.0,20000.0,0.30000000000000004,46.0,100.0,663.7489076898974,619.7758665465367,667.3289070577111,689.7994127576706
5.0,20000.0,0.30000000000000004,47.0,100.0,692.3672940634854,702.809139674992,685.8893517145174,680.5911303520361
5.0,20000.0,0.30000000000000004,48.0,100.0,645.2515209428901,711.9516476105298,688.5386332284164,628.0437668989475
5.0,20000.0,0.30000000000000004,49.0,100.0,998.7692561396852,1067.5637083783943,1069.6929559058062,1049.4172426064008
5.0,20000.0,0.30000000000000004,50.0,100.0,550.0861246097396,534.69322201175,581.3941370873622,564.2241346247057
5.0,20000.0,0.30000000000000004,51.0,100.0,687.1041545814622,689.1830658266722,648.2846571881238,697.6255237987448
5.0,20000.0,0.30000000000000004,52.0,100.0,528.1605648264213,525.3156116522973,571.0288301074032,554.556647944944
5.0,20000.0,0.30000000000000004,53.0,100.0,555.5374983179341,553.5827793765042,580.6027293459342,558.6112035629609
5.0,20000.0,0.30000000000000004,54.0,100.0,672.8517777545601,671.3089627064795,739.2610535472978,710.9866233874216
5.0,20000.0,0.30000000000000004,55.0,100.0,881.1069270629305,967.0610881411246,931.4646099215988,892.388286818989
5.0,20000.0,0.30000000000000004,56.0,100.0,706.1704530643277,711.920142040164,810.0772883318292,722.2296252602805
5.0,20000.0,0.30000000000000004,57.0,100.0,759.2752212211766,761.4273944246498,755.8876742126604,855.7790818994928
5.0,20000.0,0.30000000000000004,58.0,100.0,764.9065697283858,752.8099626958444,779.1856076562584,776.8469164135323
5.0,20000.0,0.30000000000000004,59.0,100.0,547.9916967241771,550.887154348416,581.9133671608472,556.6919508959729
5.0,20000.0,0.30000000000000004,60.0,100.0,856.6956319399956,942.0343375328047,925.76037959164,887.0737923673719
5.0,20000.0,0.30000000000000004,61.0,100.0,476.73963058729277,450.46539068019683,483.5491299585844,477.1889541947442
5.0,20000.0,0.30000000000000004,62.0,100.0,586.5296637909516,557.1245018218457,587.9339562886104,633.2274973663548
5.0,20000.0,0.30000000000000004,63.0,100.0,461.87321283656235,454.0957347969859,498.1017290965086,480.003283498136
5.0,20000.0,0.30000000000000004,64.0,100.0,744.3980742553383,700.9593616770441,766.8960548693491,762.7398021500743
5.0,20000.0,0.30000000000000004,65.0,100.0,734.4842731675999,666.6586676367641,786.1914631255303,758.0944102428442
5.0,20000.0,0.30000000000000004,66.0,100.0,453.21322741721116,420.2689319112365,512.5673111281459,462.759787993153
5.0,20000.0,0.30000000000000004,67.0,100.0,630.2643756594023,674.5355915519909,654.9571649619496,662.6152015866224
5.0,20000.0,0.30000000000000004,68.0,100.0,645.099995767397,653.0820483300138,644.8972878280807,684.1453010112214
5.0,20000.0,0.30000000000000004,69.0,100.0,673.7340586611206,643.9998499660758,712.5723898297229,677.6131985341246
5.0,20000.0,0.30000000000000004,70.0,100.0,648.1946346264853,662.250259873584,680.1265563596987,651.3399592169758
5.0,20000.0,0.30000000000000004,71.0,100.0,543.7027734502593,522.4125454068762,523.8943883024948,495.7661737024357
5.0,20000.0,0.30000000000000004,72.0,100.0,786.8893521014488,786.8203169978682,781.9087201723662,784.1972610463484
5.0,20000.0,0.30000000000000004,73.0,100.0,646.9342800410268,672.9086494510143,703.6515860697685,601.8518972745004
5.0,20000.0,0.30000000000000004,74.0,100.0,701.8622413797356,647.8418127677387,809.4866179215628,721.7048045352184
5.0,20000.0,0.30000000000000004,75.0,100.0,571.315761488889,574.8382912861748,623.3192037109302,551.3493062692206
5.0,20000.0,0.30000000000000004,76.0,100.0,599.1627472020367,592.0346272930991,675.5843463109511,640.1442170866009
5.0,20000.0,0.30000000000000004,77.0,100.0,790.6795251336322,778.1113973396962,871.6826911004523,769.447375585715
5.0,20000.0,0.30000000000000004,78.0,100.0,683.4316303161887,739.911717222603,664.7338763195543,724.4501910904747
5.0,20000.0,0.30000000000000004,79.0,100.0,860.7819460861241,853.9122003849911,944.434570741308,851.5288456434033
5.0,20000.0,0.30000000000000004,80.0,100.0,739.0395679556018,800.0997780609207,749.9644027325667,805.7314510094276
5.0,20000.0,0.30000000000000004,81.0,100.0,714.2631634233328,723.9859587556198,758.2730806782208,748.4827825262082
5.0,20000.0,0.30000000000000004,82.0,100.0,539.2036227391873,533.7689335921119,502.27641911224646,527.684595951809
5.0,20000.0,0.30000000000000004,83.0,100.0,414.4149451827882,410.86679156179906,436.9764745150538,433.7739774176153
5.0,20000.0,0.30000000000000004,84.0,100.0,508.0809711195189,502.8281721865792,527.7617996625427,515.8571987129858
5.0,20000.0,0.30000000000000004,85.0,100.0,563.3764852561362,542.0959533631727,567.941476939336,567.5617419926599
5.0,20000.0,0.30000000000000004,86.0,100.0,563.3922429806926,580.3916152010842,618.2861164361767,604.014525735738
5.0,20000.0,0.30000000000000004,87.0,100.0,554.8492554005609,571.5587827552322,583.1158461089698,627.5988231864045
5.0,20000.0,0.30000000000000004,88.0,100.0,854.9288687543483,848.4665621746399,940.1225000964572,939.7347776626656
5.0,20000.0,0.30000000000000004,89.0,100.0,668.1245057361551,641.8874326566563,662.9364933851807,696.8003665558597
5.0,20000.0,0.30000000000000004,90.0,100.0,594.455919151918,556.5687102557657,636.6091504051162,612.0389000497423
5.0,20000.0,0.30000000000000004,91.0,100.0,717.1402793242278,735.408679510357,755.9172165867627,729.422043429618
5.0,20000.0,0.30000000000000004,92.0,100.0,629.9130905252931,684.1077901893676,663.660939318015,598.9047280019597
5.0,20000.0,0.30000000000000004,93.0,100.0,738.8953173772135,885.4561799531613,734.9020909153218,776.7865770767677
5.0,20000.0,0.30000000000000004,94.0,100.0,705.925550395134,718.803407691522,703.7051624285823,683.8252110163626
5.0,20000.0,0.30000000000000004,95.0,100.0,640.9661856901903,597.9272252758749,649.0249513558565,620.6858059162896
5.0,20000.0,0.30000000000000004,96.0,100.0,551.5515178832866,515.3403404128153,591.6416703381718,560.0024078128381
5.0,20000.0,0.30000000000000004,97.0,100.0,590.7091056879959,589.9085735138699,652.5298215219829,596.9323400539865
5.0,20000.0,0.30000000000000004,98.0,100.0,686.5461798696806,652.1276948381746,730.4028274989157,671.5895855210746
5.0,20000.0,0.30000000000000004,99.0,100.0,615.0798170565106,626.2095230001198,618.1727214847335,607.8512806444306
5.0,20000.0,0.30000000000000004,100.0,100.0,514.0292463892304,461.62358277729317,540.4813047012198,517.3741300573982
5.0,20000.0,0.4,1.0,100.0,516.566343569869,545.697893458665,546.2388145386786,516.4223840851117
5.0,20000.0,0.4,2.0,100.0,635.0334136352957,672.7574689161495,682.088984787606,585.0133523510634
5.0,20000.0,0.4,3.0,100.0,543.2384699192809,532.6933433985915,605.266767005,581.7439951940217
5.0,20000.0,0.4,4.0,100.0,497.10426656146484,492.7969905260402,498.05262006761006,517.9364356758105
5.0,20000.0,0.4,5.0,100.0,395.8588307454943,375.2875438475982,457.26425091934715,399.3027696908221
5.0,20000.0,0.4,6.0,100.0,453.5045155451978,445.9930122225779,493.555554242672,484.0618932936509
5.0,20000.0,0.4,7.0,100.0,742.0897147461255,753.1029479364896,762.0027557649927,781.1213679344702
5.0,20000.0,0.4,8.0,100.0,507.7373991083648,508.87125153185053,551.8360206491632,510.84321689119554
5.0,20000.0,0.4,9.0,100.0,507.50948383696885,505.8294010402435,490.8849565516523,500.4630551995487
5.0,20000.0,0.4,10.0,100.0,738.0830181715295,732.4366108177961,730.5438029041937,764.4622334625052
5.0,20000.0,0.4,11.0,100.0,593.0887732898481,562.7275039604738,604.4703233634152,641.1038542506159
5.0,20000.0,0.4,12.0,100.0,836.335605760394,875.9604094545492,880.8994061609732,817.7396708663458
5.0,20000.0,0.4,13.0,100.0,875.5387659615049,861.2214513118042,939.0413649673607,902.5427819521178
5.0,20000.0,0.4,14.0,100.0,699.8961758542703,754.3025110005711,749.6608089105728,732.9566422101393
5.0,20000.0,0.4,15.0,100.0,473.50876858766105,477.4102327068368,495.04382433644446,512.5606631410791
5.0,20000.0,0.4,16.0,100.0,375.7104978267228,360.44594005971913,371.9709140337949,410.8025051034757
5.0,20000.0,0.4,17.0,100.0,803.1592560261731,754.7287624225756,853.2000049794354,832.6387131297478
5.0,20000.0,0.4,18.0,100.0,439.1618863131874,462.1946326818392,475.4299960100436,412.3772376432847
5.0,20000.0,0.4,19.0,100.0,525.887113040209,523.665411244861,558.8747821698598,551.8152311282956
5.0,20000.0,0.4,20.0,100.0,536.2249491831657,557.1333586488837,547.0894721416389,525.2460285769208
5.0,20000.0,0.4,21.0,100.0,433.44432323019583,420.84910688390136,470.8324433993753,433.10004560314286
5.0,20000.0,0.4,22.0,100.0,785.0277031361568,755.1762329891562,799.1933072698183,746.1735901747687
5.0,20000.0,0.4,23.0,100.0,756.8323728859434,784.2007932712096,768.3927315785413,761.7182761735197
5.0,20000.0,0.4,24.0,100.0,411.6628175963366,419.51380955127786,432.3091488164493,377.3286127386805
5.0,20000.0,0.4,25.0,100.0,474.3607994421498,451.23554557477394,501.50258409809663,443.06528746367053
5.0,20000.0,0.4,26.0,100.0,462.3932685445653,485.24983518818664,514.6030877445819,448.5337223567403
5.0,20000.0,0.4,27.0,100.0,590.0209449364669,600.2221149812799,569.5182662810547,622.844793940055
5.0,20000.0,0.4,28.0,100.0,715.4709825543086,749.2118156026975,721.2552042367893,799.5523282141535
5.0,20000.0,0.4,29.0,100.0,506.48228969352965,508.6130285620751,553.4142400036859,551.294784492952
5.0,20000.0,0.4,30.0,100.0,633.0128370579921,667.9167909046248,701.7435471582799,594.3992819171102
5.0,20000.0,0.4,31.0,100.0,524.1005335038445,562.634675202215,557.530687691691,511.18766189443375
5.0,20000.0,0.4,32.0,100.0,393.08448442304876,390.65417539292366,382.14019616924463,338.483743895116
5.0,20000.0,0.4,33.0,100.0,598.404758642311,642.5242266136521,634.5289616274277,578.8064718318121
5.0,20000.0,0.4,34.0,100.0,571.6774466053591,542.2712308914656,608.5728954919141,596.9160019258999
5.0,20000.0,0.4,35.0,100.0,640.8288305695826,723.8558614773227,688.0692130183047,612.9321260319573
5.0,20000.0,0.4,36.0,100.0,683.3969530371021,680.6903383810154,696.8600782542185,669.5395978273208
5.0,20000.0,0.4,37.0,100.0,589.8296419089044,621.2700124710212,613.5234954818088,607.2112278491087
5.0,20000.0,0.4,38.0,100.0,342.2379174771888,350.6894423005954,354.58155585702104,330.8690329800547
5.0,20000.0,0.4,39.0,100.0,407.2285606743543,428.9122653271045,448.7608145017051,413.8215977106357
5.0,20000.0,0.4,40.0,100.0,861.9403441545932,910.1551442669933,931.8888502147082,882.9371113990303
5.0,20000.0,0.4,41.0,100.0,399.8823923534345,413.6029742037954,482.8685061914333,409.6297194075196
5.0,20000.0,0.4,42.0,100.0,512.7932337562245,514.385221551209,549.5894711112918,523.6860962437869
5.0,20000.0,0.4,43.0,100.0,501.580311337682,522.1622787892788,571.3721533327218,494.52722616539114
5.0,20000.0,0.4,44.0,100.0,576.9771483982138,613.3853492734154,639.4876320339179,544.2586784983694
5.0,20000.0,0.4,45.0,100.0,528.3304947296409,536.0078234601037,547.4505687280563,473.205799238776
5.0,20000.0,0.4,46.0,100.0,962.2597823364844,953.8270417893028,940.5148172091956,881.2020181692983
5.0,20000.0,0.4,47.0,100.0,675.8311946318678,676.6500105070397,705.3594072839712,676.254882648486
5.0,20000.0,0.4,48.0,100.0,525.7677571379315,502.1058678721967,570.2417948862086,528.0328181890861
5.0,20000.0,0.4,49.0,100.0,604.3389401061647,597.3988406360991,647.2627730635568,612.5425718048152
5.0,20000.0,0.4,50.0,100.0,868.3100952438289,746.0674249891306,884.6827754059468,924.9528648735193
5.0,20000.0,0.4,51.0,100.0,984.2042398933876,1013.4580840030977,1170.8397675522408,1093.8438468207028
5.0,20000.0,0.4,52.0,100.0,574.1213292952142,567.8512525834873,673.7908123632783,609.4380527208414
5.0,20000.0,0.4,53.0,100.0,418.2510996838642,441.86532573581263,442.13519455407686,393.7572481509788
5.0,20000.0,0.4,54.0,100.0,712.6392925779338,743.9017672753787,711.2096842394118,759.8111456525054
5.0,20000.0,0.4,55.0,100.0,503.49464540549934,521.7733821081318,519.8254469812487,490.40932812152533
5.0,20000.0,0.4,56.0,100.0,330.0582670127475,299.52404927834493,360.6748759767742,374.9506351561576
5.0,20000.0,0.4,57.0,100.0,910.3621694596504,871.9019913353186,863.585806713986,852.2150471827327
5.0,20000.0,0.4,58.0,100.0,690.8140029351563,726.4277715040088,760.492319245684,759.5218877504593
5.0,20000.0,0.4,59.0,100.0,330.989428342422,351.68966320973936,368.3435532619668,342.8981470144508
5.0,20000.0,0.4,60.0,100.0,323.7865056033208,349.1358978393319,385.1844899607922,315.6367103280556
5.0,20000.0,0.4,61.0,100.0,586.7273113279417,645.9551265908972,578.4094300524865,652.3873646424473
5.0,20000.0,0.4,62.0,100.0,285.9344968728944,289.84503600935744,313.0434164395962,291.1917261041471
5.0,20000.0,0.4,63.0,100.0,599.6539927927747,603.7352014874708,726.8355277968843,683.2411220266476
5.0,20000.0,0.4,64.0,100.0,673.8651977882017,679.637893818337,727.6225345486639,664.451102729697
5.0,20000.0,0.4,65.0,100.0,504.5464568098887,517.7596882717913,509.1038382150308,502.3932336770784
5.0,20000.0,0.4,66.0,100.0,677.222160065073,667.1411167209739,763.3942423867929,744.8756844668283
5.0,20000.0,0.4,67.0,100.0,436.77694177159447,463.28857498133874,458.28549735096124,433.4348811778921
5.0,20000.0,0.4,68.0,100.0,651.2779821555971,654.5288230131504,648.8074263624162,632.072431643965
5.0,20000.0,0.4,69.0,100.0,450.78831405832847,472.3413543791854,467.71824287723183,460.0708444704435
5.0,20000.0,0.4,70.0,100.0,627.6543417432683,653.5935684412033,698.4120149560605,609.5663888281102
5.0,20000.0,0.4,71.0,100.0,834.6151671992767,855.5091849261763,830.0636623183507,798.1610892782562
5.0,20000.0,0.4,72.0,100.0,494.1111530946866,521.0701680438249,544.7187492924365,529.3485235775266
5.0,20000.0,0.4,73.0,100.0,357.6103204156781,370.9280454134755,372.79104048257966,329.40928925962083
5.0,20000.0,0.4,74.0,100.0,342.7843780647689,367.34023152786233,389.9315470059185,376.4705769732155
5.0,20000.0,0.4,75.0,100.0,667.095363468032,652.0861008476999,664.1402250543741,673.7691144745536
5.0,20000.0,0.4,76.0,100.0,369.2613552162146,363.3611828878589,412.7325317362954,376.2364702914109
5.0,20000.0,0.4,77.0,100.0,604.2731711110847,614.3435406387142,615.7660075743038,591.890888550046
5.0,20000.0,0.4,78.0,100.0,806.0273243441244,940.2448663139577,842.7663586458252,833.7100612927388
5.0,20000.0,0.4,79.0,100.0,462.6552424146509,459.6834015004483,544.713695055475,433.26922261907515
5.0,20000.0,0.4,80.0,100.0,666.1968432674888,666.4835583265184,692.1933609928352,712.5807739531575
5.0,20000.0,0.4,81.0,100.0,767.5902727977756,789.3696491734361,738.4638304119773,768.5605155465568
5.0,20000.0,0.4,82.0,100.0,616.9557436539707,599.5911028820217,640.031912764684,608.8367465800883
5.0,20000.0,0.4,83.0,100.0,527.8666445396976,493.48105304050586,555.8563781933241,531.3124400013523
5.0,20000.0,0.4,84.0,100.0,476.4565949400914,482.38869629521776,508.5436852269688,492.9329649372654
5.0,20000.0,0.4,85.0,100.0,563.2470990232572,546.7233320026885,598.2760781519612,575.9775339013812
5.0,20000.0,0.4,86.0,100.0,756.1639122955867,728.2309241323615,701.2935568814163,746.2513851635111
5.0,20000.0,0.4,87.0,100.0,728.3077968064696,765.5092842938898,762.7332342924858,763.6714560157468
5.0,20000.0,0.4,88.0,100.0,500.8388862907652,436.8201212673688,541.549286844814,490.2091045198675
5.0,20000.0,0.4,89.0,100.0,647.1427027679788,616.7263906124133,669.7551179526972,641.3629441254858
5.0,20000.0,0.4,90.0,100.0,529.4457558223753,499.0676927884567,516.7548527409662,538.7182237842077
5.0,20000.0,0.4,91.0,100.0,401.7871961274508,394.5259917289968,414.37331811120237,444.58026590384026
5.0,20000.0,0.4,92.0,100.0,379.8057534370443,391.08583056811835,415.1538726525968,387.39475872304223
5.0,20000.0,0.4,93.0,100.0,699.6655598854442,731.3450949742096,817.9264048501027,666.8048734715578
5.0,20000.0,0.4,94.0,100.0,596.8762860582284,673.5777366548107,692.0869464785817,576.9794492726384
5.0,20000.0,0.4,95.0,100.0,585.9567287595844,612.6805275953596,619.9183142898131,628.1893995371033
5.0,20000.0,0.4,96.0,100.0,886.2862975573897,880.7228550920677,997.261777211036,833.8209192939078
5.0,20000.0,0.4,97.0,100.0,643.9767370658386,726.6983162506514,697.9665482822919,679.423259966247
5.0,20000.0,0.4,98.0,100.0,519.6925114808294,530.9241792232975,539.0499039225499,521.3361484014963
5.0,20000.0,0.4,99.0,100.0,547.0610657225236,552.7849652154674,632.4196604653926,551.2830958372389
5.0,20000.0,0.4,100.0,100.0,599.9729366402743,638.9933855611879,537.9518375395265,590.643346338268
5.0,20000.0,0.5,1.0,100.0,599.0667160884249,569.3314047600952,617.5344314698161,586.2713008817848
5.0,20000.0,0.5,2.0,100.0,470.49165576538763,502.82021756859183,500.0468365038494,483.3271090516606
5.0,20000.0,0.5,3.0,100.0,680.4950242214874,716.4093961764,778.1113265351544,665.881490468796
5.0,20000.0,0.5,4.0,100.0,938.4557321865524,944.7161329303392,932.5324077655824,929.9484895329248
5.0,20000.0,0.5,5.0,100.0,864.7698698950276,859.7906927820736,860.6322421074177,845.6832840949268
5.0,20000.0,0.5,6.0,100.0,681.3170463711463,638.385176025315,706.2417321527116,676.0205542405688
5.0,20000.0,0.5,7.0,100.0,582.5524136175478,611.568527654085,618.6371623757983,642.7966574923378
5.0,20000.0,0.5,8.0,100.0,431.9837496132721,476.0895337023503,467.6914372301125,445.6082505459227
5.0,20000.0,0.5,9.0,100.0,636.7537276766817,586.5551504717281,626.7403989855301,605.1078263185475
5.0,20000.0,0.5,10.0,100.0,671.1255822843725,685.4272129602144,704.8174850778711,650.492052699512
5.0,20000.0,0.5,11.0,100.0,539.8358688293062,626.0733932575931,612.0061395249082,557.6983922153191
5.0,20000.0,0.5,12.0,100.0,303.3243785549526,321.30479593089217,335.28387637082625,293.3365368967247
5.0,20000.0,0.5,13.0,100.0,225.114110303396,223.6388936660664,216.69805623128346,236.31107771755825
5.0,20000.0,0.5,14.0,100.0,587.9143531372323,633.1994268349399,682.4395561806557,591.1893452889855
5.0,20000.0,0.5,15.0,100.0,658.7227119753826,632.5518015512907,657.8376460845532,671.5836526405541
5.0,20000.0,0.5,16.0,100.0,809.1165973607518,885.7007612231523,841.8013776365433,810.9246421914095
5.0,20000.0,0.5,17.0,100.0,419.6409976487578,432.2408336401786,481.9880986619107,441.8078763404025
5.0,20000.0,0.5,18.0,100.0,317.61978913763124,293.22992253682685,360.08942926201127,316.0522737250986
